inspection_date,business_name,business_latitude,business_longitude,inspection_score,business_postal_code,risk_category
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,Low Risk
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,High Risk
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,Low Risk
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,Moderate Risk
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,Low Risk
2016-10-04,A1 Geneva Bakery,37.715986,-122.440039,79.0,94112,Moderate Risk
2016-10-05,OMNI S.F. Hotel - Employee Cafeteria,37.792888,-122.403135,96.0,94104,Low Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,Low Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,Low Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,Moderate Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,Moderate Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,Moderate Risk
2016-10-05,OMNI S.F. Hotel - Employee Cafeteria,37.792888,-122.403135,96.0,94104,Low Risk
2016-10-05,Wing Lum Cafe,37.787438,-122.419952,77.0,94109,High Risk
2016-10-06,STARBUCKS,37.765427,-122.402645,92.0,94103,Moderate Risk
2016-10-06,STARBUCKS,37.765427,-122.402645,92.0,94103,Low Risk
2016-10-06,STARBUCKS,37.765427,-122.402645,92.0,94103,Low Risk
2016-10-11,Silverstone Cafe,37.752308,-122.417962,89.0,94110,High Risk
2016-10-11,STARBUCKS COFFEE CO,37.784247,-122.403989,96.0,94103,Low Risk
2016-10-11,Silverstone Cafe,37.752308,-122.417962,89.0,94110,Low Risk
2016-10-11,Silverstone Cafe,37.752308,-122.417962,89.0,94110,Low Risk
2016-10-11,STARBUCKS COFFEE CO,37.784247,-122.403989,96.0,94103,Low Risk
2016-10-12,All stars Donuts,37.782694,-122.468969,86.0,94118,Moderate Risk
2016-10-12,All stars Donuts,37.782694,-122.468969,86.0,94118,Low Risk
2016-10-12,All stars Donuts,37.782694,-122.468969,86.0,94118,Moderate Risk
2016-10-12,All stars Donuts,37.782694,-122.468969,86.0,94118,Low Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,High Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,Low Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,Low Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,Moderate Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,Low Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,High Risk
2016-10-13,MY FAVORITE CAFE,37.782169,-122.481942,69.0,94121,High Risk
2016-10-14,STARBUCKS COFFEE #531,37.800547,-122.438494,86.0,94123,Moderate Risk
2016-10-14,STARBUCKS COFFEE #531,37.800547,-122.438494,86.0,94123,Low Risk
2016-10-14,STARBUCKS COFFEE #531,37.800547,-122.438494,86.0,94123,Moderate Risk
2016-10-14,STARBUCKS COFFEE #531,37.800547,-122.438494,86.0,94123,Moderate Risk
2016-10-17,Curbside Cafe,37.788822,-122.434116,83.0,94115,Moderate Risk
2016-10-17,Bob's Donuts and Pastries,37.791914,-122.420984,90.0,94109,Low Risk
2016-10-17,Curbside Cafe,37.788822,-122.434116,83.0,94115,Low Risk
2016-10-17,CAFE LA BOHEME,37.752284,-122.418928,90.0,94110,Low Risk
2016-10-17,Curbside Cafe,37.788822,-122.434116,83.0,94115,High Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Low Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Low Risk
2016-10-17,Bob's Donuts and Pastries,37.791914,-122.420984,90.0,94109,Moderate Risk
2016-10-17,Boudin Bakery,37.791924,-122.398588,90.0,94133,Moderate Risk
2016-10-17,Boudin Bakery,37.791924,-122.398588,90.0,94133,Moderate Risk
2016-10-17,CAFE LA BOHEME,37.752284,-122.418928,90.0,94110,Low Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Low Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Moderate Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Moderate Risk
2016-10-17,Bob's Donuts and Pastries,37.791914,-122.420984,90.0,94109,Moderate Risk
2016-10-17,Boudin Bakery,37.791924,-122.398588,90.0,94133,Low Risk
2016-10-17,LA MEJOR BAKERY,37.752156,-122.41916,96.0,94110,Moderate Risk
2016-10-17,CAFE LA BOHEME,37.752284,-122.418928,90.0,94110,Moderate Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Low Risk
2016-10-17,Curbside Cafe,37.788822,-122.434116,83.0,94115,Moderate Risk
2016-10-17,GOLDEN CHARIOT BAKERY & REST,37.775878,-122.494382,80.0,94121,Moderate Risk
2016-10-17,CAFE LA BOHEME,37.752284,-122.418928,90.0,94110,Low Risk
2016-10-18,L's Cafe,37.752764,-122.409588,88.0,94110,Low Risk
2016-10-18,L's Cafe,37.752764,-122.409588,88.0,94110,Moderate Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,High Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,Low Risk
2016-10-18,DIANDA'S ITAL-AMER.PASTRY CO.,37.750959,-122.418264,96.0,94110,Low Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,Low Risk
2016-10-18,L's Cafe,37.752764,-122.409588,88.0,94110,Low Risk
2016-10-18,DIANDA'S ITAL-AMER.PASTRY CO.,37.750959,-122.418264,96.0,94110,Low Risk
2016-10-18,L's Cafe,37.752764,-122.409588,88.0,94110,Moderate Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,Low Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,Low Risk
2016-10-18,Peet's Coffee & Tea,37.796316,-122.421909,83.0,94109,Low Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,High Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,Low Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,Moderate Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,Low Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,Low Risk
2016-10-19,"New Lun Ting Cafe, Inc",37.796098,-122.406275,76.0,94133,High Risk
2016-10-21,Haus Coffee,37.752548,-122.413882,96.0,94110,Low Risk
2016-10-21,Cafe Meuse,37.795468,-122.418474,98.0,94109,Low Risk
2016-10-21,Haus Coffee,37.752548,-122.413882,96.0,94110,Low Risk
2016-10-24,Ilana Cafe,37.782078,-122.484171,90.0,94121,Moderate Risk
2016-10-24,Ilana Cafe,37.782078,-122.484171,90.0,94121,Low Risk
2016-10-24,Squat and Gobble Cafe,37.800254,-122.440467,81.0,94123,Low Risk
2016-10-24,Washington Cafe,37.795128,-122.406993,85.0,94108,High Risk
2016-10-24,Squat and Gobble Cafe,37.800254,-122.440467,81.0,94123,High Risk
2016-10-24,Washington Cafe,37.795128,-122.406993,85.0,94108,Moderate Risk
2016-10-24,Ilana Cafe,37.782078,-122.484171,90.0,94121,Low Risk
2016-10-24,Squat and Gobble Cafe,37.800254,-122.440467,81.0,94123,Moderate Risk
2016-10-24,Ilana Cafe,37.782078,-122.484171,90.0,94121,Low Risk
2016-10-24,Squat and Gobble Cafe,37.800254,-122.440467,81.0,94123,Low Risk
2016-10-24,Washington Cafe,37.795128,-122.406993,85.0,94108,Moderate Risk
2016-10-24,Squat and Gobble Cafe,37.800254,-122.440467,81.0,94123,Moderate Risk
2016-10-25,"Muddy Waters Coffee House, Inc.",37.751868,-122.420665,91.0,94110,Low Risk
2016-10-25,"Muddy Waters Coffee House, Inc.",37.751868,-122.420665,91.0,94110,High Risk
2016-10-26,Cafe La Taza,37.788128,-122.409705,90.0,94102,Low Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,High Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,High Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,Moderate Risk
2016-10-26,Silver Cafe,37.728582,-122.431482,92.0,94112,Low Risk
2016-10-26,CAFE MUMS,37.786498,-122.430283,83.0,94115,High Risk
2016-10-26,CAFE MUMS,37.786498,-122.430283,83.0,94115,Low Risk
2016-10-26,Cafe La Taza,37.788128,-122.409705,90.0,94102,Low Risk
2016-10-26,Silver Cafe,37.728582,-122.431482,92.0,94112,Low Risk
2016-10-26,Cafe La Taza,37.788128,-122.409705,90.0,94102,Low Risk
2016-10-26,Cafe La Taza,37.788128,-122.409705,90.0,94102,Low Risk
2016-10-26,Silver Cafe,37.728582,-122.431482,92.0,94112,Moderate Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,Low Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,Low Risk
2016-10-26,CAFE MUMS,37.786498,-122.430283,83.0,94115,Moderate Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,Moderate Risk
2016-10-26,SWEET DELIGHT BAKERY,37.726117,-122.433817,70.0,94112,Moderate Risk
2016-10-26,CAFE MUMS,37.786498,-122.430283,83.0,94115,Moderate Risk
2016-10-26,Cafe La Taza,37.788128,-122.409705,90.0,94102,Low Risk
2016-10-27,Paradise Coffee & Donut,37.785846,-122.412207,81.0,94102,Moderate Risk
2016-10-27,Arizmendi Bakery,37.752612,-122.420769,88.0,94110,Moderate Risk
2016-10-27,Paradise Coffee & Donut,37.785846,-122.412207,81.0,94102,Low Risk
2016-10-27,RED A BAKERY,37.782888,-122.466101,82.0,94118,Low Risk
2016-10-27,Another Cafe,37.790253,-122.415357,87.0,94109,High Risk
2016-10-27,Arizmendi Bakery,37.752612,-122.420769,88.0,94110,Moderate Risk
2016-10-27,Another Cafe,37.790253,-122.415357,87.0,94109,Low Risk
2016-10-27,RED A BAKERY,37.782888,-122.466101,82.0,94118,Moderate Risk
2016-10-27,Paradise Coffee & Donut,37.785846,-122.412207,81.0,94102,High Risk
2016-10-27,RED A BAKERY,37.782888,-122.466101,82.0,94118,Moderate Risk
2016-10-27,Arizmendi Bakery,37.752612,-122.420769,88.0,94110,Low Risk
2016-10-27,RED A BAKERY,37.782888,-122.466101,82.0,94118,Moderate Risk
2016-10-27,RED A BAKERY,37.782888,-122.466101,82.0,94118,Moderate Risk
2016-10-27,Paradise Coffee & Donut,37.785846,-122.412207,81.0,94102,Low Risk
2016-10-27,Another Cafe,37.790253,-122.415357,87.0,94109,Low Risk
2016-10-27,Paradise Coffee & Donut,37.785846,-122.412207,81.0,94102,Moderate Risk
2016-10-27,Another Cafe,37.790253,-122.415357,87.0,94109,Low Risk
2016-10-27,Arizmendi Bakery,37.752612,-122.420769,88.0,94110,Low Risk
2016-10-28,Stella Pastry,37.799065,-122.408355,90.0,94133,Low Risk
2016-10-28,Stella Pastry,37.799065,-122.408355,90.0,94133,Low Risk
2016-10-28,Stella Pastry,37.799065,-122.408355,90.0,94133,Moderate Risk
2016-10-28,Stella Pastry,37.799065,-122.408355,90.0,94133,Low Risk
2016-11-01,GRAND MISSION DONUT & BAKERY,37.761929,-122.419308,96.0,94110,Moderate Risk
2016-11-02,T C PASTRY,37.763388,-122.481892,88.0,94122,Moderate Risk
2016-11-02,T C PASTRY,37.763388,-122.481892,88.0,94122,Moderate Risk
2016-11-02,Cafe Europa,37.785108,-122.463874,71.0,94118,High Risk
2016-11-02,Cafe Europa,37.785108,-122.463874,71.0,94118,Moderate Risk
2016-11-02,T C PASTRY,37.763388,-122.481892,88.0,94122,Moderate Risk
2016-11-02,Four Barrel Coffee,37.766994,-122.422035,92.0,94103,Moderate Risk
2016-11-02,Cafe Europa,37.785108,-122.463874,71.0,94118,High Risk
2016-11-02,Four Barrel Coffee,37.766994,-122.422035,92.0,94103,Moderate Risk
2016-11-02,Cafe Europa,37.785108,-122.463874,71.0,94118,Moderate Risk
2016-11-02,Cafe Europa,37.785108,-122.463874,71.0,94118,High Risk
2016-11-07,Cafe Encore,37.788128,-122.409705,90.0,94109,Moderate Risk
2016-11-07,Cafe 24,37.766406,-122.398419,88.0,94107,Moderate Risk
2016-11-07,BOUDIN BAKERY,37.781139,-122.468635,83.0,94118,Low Risk
2016-11-07,BOUDIN BAKERY,37.781139,-122.468635,83.0,94118,Low Risk
2016-11-07,BOUDIN BAKERY,37.781139,-122.468635,83.0,94118,Low Risk
2016-11-07,Cafe Encore,37.788128,-122.409705,90.0,94109,Low Risk
2016-11-07,Cafe 24,37.766406,-122.398419,88.0,94107,Low Risk
2016-11-07,Cafe 24,37.766406,-122.398419,88.0,94107,Moderate Risk
2016-11-07,Cafe 24,37.766406,-122.398419,88.0,94107,Low Risk
2016-11-07,Cafe Encore,37.788128,-122.409705,90.0,94109,Low Risk
2016-11-07,Cafe Encore,37.788128,-122.409705,90.0,94109,Low Risk
2016-11-07,BOUDIN BAKERY,37.781139,-122.468635,83.0,94118,High Risk
2016-11-07,BOUDIN BAKERY,37.781139,-122.468635,83.0,94118,Moderate Risk
2016-11-08,Le Meridien SF Main Kitchen/Employee Cafeteria,37.799005,-122.399862,96.0,94111,Moderate Risk
2016-11-09,Donut Time,37.753633,-122.48954,87.0,94122,Moderate Risk
2016-11-09,Andersen Bakery,37.789064,-122.402861,89.0,94104,Low Risk
2016-11-09,Donut Time,37.753633,-122.48954,87.0,94122,High Risk
2016-11-09,Andersen Bakery,37.789064,-122.402861,89.0,94104,High Risk
2016-11-09,Donut Time,37.753633,-122.48954,87.0,94122,Low Risk
2016-11-09,Andersen Bakery,37.789064,-122.402861,89.0,94104,Low Risk
2016-11-10,Tan's Cafe III,37.805286,-122.408075,88.0,94133,Low Risk
2016-11-10,Tan's Cafe III,37.805286,-122.408075,88.0,94133,Low Risk
2016-11-10,Tan's Cafe III,37.805286,-122.408075,88.0,94133,Low Risk
2016-11-10,Tan's Cafe III,37.805286,-122.408075,88.0,94133,Moderate Risk
2016-11-10,Cafe 101,37.720894,-122.478029,98.0,94132,Low Risk
2016-11-14,Toy Boat Dessert Cafe,37.782953,-122.46351,86.0,94118,Low Risk
2016-11-14,Toy Boat Dessert Cafe,37.782953,-122.46351,86.0,94118,Moderate Risk
2016-11-14,Toy Boat Dessert Cafe,37.782953,-122.46351,86.0,94118,Moderate Risk
2016-11-14,Toy Boat Dessert Cafe,37.782953,-122.46351,86.0,94118,Low Risk
2016-11-14,Toy Boat Dessert Cafe,37.782953,-122.46351,86.0,94118,Low Risk
2016-11-16,Cafe Francisco,37.804519,-122.411754,92.0,94133,Low Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Low Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Low Risk
2016-11-16,Cafe Francisco,37.804519,-122.411754,92.0,94133,Low Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Moderate Risk
2016-11-16,Raintree Cafe,37.739413,-122.46744,89.0,94127,Low Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,High Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,High Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Low Risk
2016-11-16,Cafe Francisco,37.804519,-122.411754,92.0,94133,Moderate Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Low Risk
2016-11-16,Cafe Enchante,37.779953,-122.485327,98.0,94121,Low Risk
2016-11-16,Cafe Prague,37.795398,-122.400944,70.0,94111,Moderate Risk
2016-11-16,Raintree Cafe,37.739413,-122.46744,89.0,94127,Low Risk
2016-11-16,Raintree Cafe,37.739413,-122.46744,89.0,94127,High Risk
2016-11-18,Starbucks Coffee (Store #9743),37.795366,-122.400435,88.0,94111,Moderate Risk
2016-11-18,Starbucks Coffee (Store #9743),37.795366,-122.400435,88.0,94111,Moderate Risk
2016-11-18,Starbucks Coffee (Store #9743),37.795366,-122.400435,88.0,94111,Low Risk
2016-11-18,Starbucks Coffee (Store #9743),37.795366,-122.400435,88.0,94111,Low Risk
2016-11-22,Cafe Niebaum Coppola,37.796517,-122.405167,88.0,94133,Moderate Risk
2016-11-22,Tasty Coffee,37.728688,-122.440358,90.0,94112,Low Risk
2016-11-22,Tasty Coffee,37.728688,-122.440358,90.0,94112,Moderate Risk
2016-11-22,Castro Coffee Company,37.761976,-122.435031,96.0,94114,Moderate Risk
2016-11-22,Cafe Niebaum Coppola,37.796517,-122.405167,88.0,94133,Low Risk
2016-11-22,Cafe Niebaum Coppola,37.796517,-122.405167,88.0,94133,Moderate Risk
2016-11-22,Tasty Coffee,37.728688,-122.440358,90.0,94112,Moderate Risk
2016-11-22,Cafe Niebaum Coppola,37.796517,-122.405167,88.0,94133,Low Risk
2016-11-28,Roxanne Cafe,37.790003,-122.408688,89.0,94108,High Risk
2016-11-28,PEBBLE'S CAFE,37.73382,-122.434093,85.0,94131,Low Risk
2016-11-28,PEBBLE'S CAFE,37.73382,-122.434093,85.0,94131,Low Risk
2016-11-28,Fillmore Street Cafe,37.781974,-122.432474,90.0,94115,Low Risk
2016-11-28,Roxanne Cafe,37.790003,-122.408688,89.0,94108,Moderate Risk
2016-11-28,Fillmore Street Cafe,37.781974,-122.432474,90.0,94115,Moderate Risk
2016-11-28,Fillmore Street Cafe,37.781974,-122.432474,90.0,94115,Low Risk
2016-11-28,Fillmore Street Cafe,37.781974,-122.432474,90.0,94115,Low Risk
2016-11-28,PEBBLE'S CAFE,37.73382,-122.434093,85.0,94131,Moderate Risk
2016-11-28,PEBBLE'S CAFE,37.73382,-122.434093,85.0,94131,High Risk
2016-11-29,Cafe Seventy 8,37.744012,-122.422264,92.0,94110,Low Risk
2016-11-29,PACIFIC PLAZA CAFE,37.786864,-122.423218,90.0,94109,Moderate Risk
2016-11-29,Cafe Seventy 8,37.744012,-122.422264,92.0,94110,Low Risk
2016-11-29,PACIFIC PLAZA CAFE,37.786864,-122.423218,90.0,94109,Moderate Risk
2016-11-29,PACIFIC PLAZA CAFE,37.786864,-122.423218,90.0,94109,Low Risk
2016-11-29,STARBUCKS COFFEE,37.760938,-122.434692,98.0,94114,Low Risk
2016-11-29,Cafe Seventy 8,37.744012,-122.422264,92.0,94110,Low Risk
2016-11-29,Cafe Seventy 8,37.744012,-122.422264,92.0,94110,Low Risk
2016-12-02,LA MEXICANA BAKERY,37.752922,-122.408285,96.0,94110,Moderate Risk
2016-12-05,Mission Bay Cafe,37.770518,-122.386525,94.0,94158,Moderate Risk
2016-12-05,HOLEY BAGEL BAKERY,37.751628,-122.429122,96.0,94114,Low Risk
2016-12-05,Mission Bay Cafe,37.770518,-122.386525,94.0,94158,Low Risk
2016-12-05,HOLEY BAGEL BAKERY,37.751628,-122.429122,96.0,94114,Low Risk
2016-12-06,DRAGON CITY BAKERY & CAFE,37.759174,-122.419066,84.0,94110,Low Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Low Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Low Risk
2016-12-06,DRAGON CITY BAKERY & CAFE,37.759174,-122.419066,84.0,94110,Low Risk
2016-12-06,DRAGON CITY BAKERY & CAFE,37.759174,-122.419066,84.0,94110,Moderate Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Moderate Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Moderate Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,High Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,High Risk
2016-12-06,DRAGON CITY BAKERY & CAFE,37.759174,-122.419066,84.0,94110,Moderate Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Low Risk
2016-12-06,COURTYARD BY MARRIOTT-COFFEE SHOP,37.785614,-122.396693,98.0,94105,Low Risk
2016-12-06,Cafe Prague,37.795398,-122.400944,68.0,94111,Moderate Risk
2016-12-06,DRAGON CITY BAKERY & CAFE,37.759174,-122.419066,84.0,94110,Moderate Risk
2016-12-07,MOONLIGHT CAFE,37.738923,-122.415293,94.0,94110,Moderate Risk
2016-12-07,Mee Mee Bakery,37.797935,-122.408581,84.0,94133,Low Risk
2016-12-07,MOONLIGHT CAFE,37.738923,-122.415293,94.0,94110,Low Risk
2016-12-07,Mee Mee Bakery,37.797935,-122.408581,84.0,94133,Low Risk
2016-12-07,Mee Mee Bakery,37.797935,-122.408581,84.0,94133,Moderate Risk
2016-12-07,Mee Mee Bakery,37.797935,-122.408581,84.0,94133,Moderate Risk
2016-12-07,Chou Chou Bakery Bistro,37.747174,-122.459368,96.0,94116,Moderate Risk
2016-12-07,Mee Mee Bakery,37.797935,-122.408581,84.0,94133,Moderate Risk
2016-12-08,Ann's Donut Coffee Shop,37.725949,-122.433906,96.0,94112,Low Risk
2016-12-08,Glaze Donuts,37.726402,-122.433476,92.0,94112,Moderate Risk
2016-12-08,Ann's Donut Coffee Shop,37.725949,-122.433906,96.0,94112,Low Risk
2016-12-08,Glaze Donuts,37.726402,-122.433476,92.0,94112,Moderate Risk
2016-12-09,CLADDAGH COFFEE,37.715997,-122.440048,94.0,94112,Moderate Risk
2016-12-09,CLADDAGH COFFEE,37.715997,-122.440048,94.0,94112,Low Risk
2016-12-09,STARBUCKS COFFEE #9219,37.792037,-122.397852,92.0,94105,Moderate Risk
2016-12-09,STARBUCKS COFFEE #9219,37.792037,-122.397852,92.0,94105,Low Risk
2016-12-09,STARBUCKS COFFEE #9219,37.792037,-122.397852,92.0,94105,Low Risk
2016-12-12,Maggie Cafe,37.794898,-122.406356,94.0,94108,Low Risk
2016-12-12,Maggie Cafe,37.794898,-122.406356,94.0,94108,Low Risk
2016-12-12,King of Thai Noodles Cafe,37.742703,-122.482819,81.0,94116,Moderate Risk
2016-12-12,Maggie Cafe,37.794898,-122.406356,94.0,94108,Low Risk
2016-12-12,Napoleon Super Bakery Corp,37.795594,-122.408204,83.0,94108,Low Risk
2016-12-12,King of Thai Noodles Cafe,37.742703,-122.482819,81.0,94116,Moderate Risk
2016-12-12,King of Thai Noodles Cafe,37.742703,-122.482819,81.0,94116,High Risk
2016-12-12,Napoleon Super Bakery Corp,37.795594,-122.408204,83.0,94108,Moderate Risk
2016-12-12,Balompie Cafe No. 3 Inc.,37.73598,-122.424438,85.0,94110,High Risk
2016-12-12,Napoleon Super Bakery Corp,37.795594,-122.408204,83.0,94108,High Risk
2016-12-12,Napoleon Super Bakery Corp,37.795594,-122.408204,83.0,94108,Moderate Risk
2016-12-12,Balompie Cafe No. 3 Inc.,37.73598,-122.424438,85.0,94110,Moderate Risk
2016-12-12,King of Thai Noodles Cafe,37.742703,-122.482819,81.0,94116,Moderate Risk
2016-12-12,Balompie Cafe No. 3 Inc.,37.73598,-122.424438,85.0,94110,Low Risk
2016-12-12,Balompie Cafe No. 3 Inc.,37.73598,-122.424438,85.0,94110,Low Risk
2016-12-14,STARBUCKS COFFEE,37.728497,-122.475639,94.0,94132,Moderate Risk
2016-12-14,STARBUCKS COFFEE CO. #603,37.787838,-122.400998,98.0,94105,Low Risk
2016-12-14,Boudin Bakery & Cafe,37.808352,-122.415157,93.0,94133,High Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,Low Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,Low Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,Low Risk
2016-12-14,STARBUCKS COFFEE,37.728497,-122.475639,94.0,94132,Low Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,Moderate Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,Moderate Risk
2016-12-14,Red House Bakery,37.72618,-122.403082,79.0,94134,High Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Low Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Moderate Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Low Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Low Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Moderate Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Moderate Risk
2016-12-15,Universal Bakery Inc.,37.741317,-122.422687,80.0,94110,Low Risk
2016-12-15,InterContinental San Francisco Employee Cafeteria,37.781664,-122.404778,96.0,94013,Moderate Risk
2016-12-20,Phil'z Coffee,37.775487,-122.393661,98.0,94107,Low Risk
2016-12-21,FRENCH BAKERY,37.742914,-122.478149,96.0,94116,Moderate Risk
2016-12-21,PEET'S COFFEE & TEA,37.787834,-122.399522,96.0,94105,Low Risk
2016-12-21,Jelly Donut,37.752439,-122.41625,92.0,94110,Low Risk
2016-12-21,PEET'S COFFEE & TEA,37.787834,-122.399522,96.0,94105,Low Risk
2016-12-21,Jelly Donut,37.752439,-122.41625,92.0,94110,Moderate Risk
2016-12-21,Jelly Donut,37.752439,-122.41625,92.0,94110,Low Risk
2016-12-22,LA REYNA BAKERY,37.752549,-122.414425,92.0,94110,Low Risk
2016-12-22,LA REYNA BAKERY,37.752549,-122.414425,92.0,94110,Low Risk
2016-12-22,LA REYNA BAKERY,37.752549,-122.414425,92.0,94110,Low Risk
2016-12-22,Starbucks,37.784317,-122.407563,94.0,94103,Low Risk
2016-12-22,LA REYNA BAKERY,37.752549,-122.414425,92.0,94110,Low Risk
2016-12-22,Starbucks,37.784317,-122.407563,94.0,94103,Moderate Risk
2016-12-27,Specialty's Cafe & Bakery,37.791546,-122.399597,86.0,94111,Low Risk
2016-12-27,Specialty's Cafe & Bakery,37.791546,-122.399597,86.0,94111,Moderate Risk
2016-12-27,Specialty's Cafe & Bakery,37.791546,-122.399597,86.0,94111,Moderate Risk
2016-12-27,Specialty's Cafe & Bakery,37.791546,-122.399597,86.0,94111,Moderate Risk
2016-12-28,Le Petit Cafe,37.795227,-122.39914,96.0,94111,Low Risk
2016-12-28,Le Petit Cafe,37.795227,-122.39914,96.0,94111,Low Risk
2016-12-29,Cafe Venue,37.791148,-122.402262,90.0,94104,Moderate Risk
2016-12-29,Cafe Venue,37.791148,-122.402262,90.0,94104,Low Risk
2016-12-29,Cafe Venue,37.791148,-122.402262,90.0,94104,Moderate Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,Low Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,Low Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,Low Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,Low Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,High Risk
2016-12-30,Grand Coffee,37.754383,-122.418616,81.0,94110,Moderate Risk
2017-01-03,Starbucks Coffee,37.791742,-122.398373,88.0,94111,Low Risk
2017-01-03,Starbucks Coffee,37.791742,-122.398373,88.0,94111,Low Risk
2017-01-03,Starbucks Coffee,37.791742,-122.398373,88.0,94111,Low Risk
