inspection_date,business_name,business_latitude,business_longitude,inspection_score,business_postal_code,risk_category
2017-07-06,Chinatown Restaurant,37.795248,-122.405943,70.0,94108,High Risk
2017-07-06,Chinatown Restaurant,37.795248,-122.405943,70.0,94108,High Risk
2017-07-10,TAQUERIA EL FAROLITO #3,37.752728,-122.411122,87.0,94110,Low Risk
2017-07-10,TAQUERIA EL FAROLITO #3,37.752728,-122.411122,87.0,94110,Low Risk
2017-07-10,TAQUERIA EL FAROLITO #3,37.752728,-122.411122,87.0,94110,High Risk
2017-07-10,TAQUERIA EL FAROLITO #3,37.752728,-122.411122,87.0,94110,Low Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,High Risk
2017-07-11,TAQUERIA SAN JOSE #1,37.751687,-122.418455,81.0,94110,Low Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,Low Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,Low Risk
2017-07-11,TAQUERIA SAN JOSE #1,37.751687,-122.418455,81.0,94110,High Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,Moderate Risk
2017-07-11,TAQUERIA SAN JOSE #1,37.751687,-122.418455,81.0,94110,Moderate Risk
2017-07-11,TAQUERIA SAN JOSE #1,37.751687,-122.418455,81.0,94110,Moderate Risk
2017-07-11,TAQUERIA SAN JOSE #1,37.751687,-122.418455,81.0,94110,Low Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,High Risk
2017-07-11,PPQ Beef Noodle House,37.763603,-122.477497,74.0,94122,Moderate Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Moderate Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,High Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,High Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,High Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,Moderate Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,High Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,High Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Moderate Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,Moderate Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,High Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,Moderate Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,High Risk
2017-07-13,CHAVITA'S MEXICAN RESTAURANT,37.748855,-122.418134,78.0,94110,Low Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,Low Risk
2017-07-13,LAM HOA THUAN RESTAURANT,37.763274,-122.483179,60.0,94122,Moderate Risk
2017-07-13,Dragon River Restaurant,37.780523,-122.47358,69.0,94118,Moderate Risk
2017-07-17,Fog Harbor Fish House,37.80824,-122.410189,86.0,94133,High Risk
2017-07-17,Fog Harbor Fish House,37.80824,-122.410189,86.0,94133,High Risk
2017-07-18,YANK SING RESTAURANT,37.792577,-122.393992,85.0,94105,High Risk
2017-07-18,YANK SING RESTAURANT,37.792577,-122.393992,85.0,94105,Moderate Risk
2017-07-18,YANK SING RESTAURANT,37.792577,-122.393992,85.0,94105,Moderate Risk
2017-07-19,Subway Sandwiches,37.787783,-122.419737,88.0,94109,Moderate Risk
2017-07-19,Subway Sandwiches,37.787783,-122.419737,88.0,94109,Moderate Risk
2017-07-19,The Penthouse Club & Steakhouse,37.798217,-122.404214,94.0,94133,Low Risk
2017-07-19,The Penthouse Club & Steakhouse,37.798217,-122.404214,94.0,94133,Low Risk
2017-07-19,Subway Sandwiches,37.787783,-122.419737,88.0,94109,Low Risk
2017-07-19,Dragoneats,37.778357,-122.423237,94.0,94102,Low Risk
2017-07-19,Subway Sandwiches,37.787783,-122.419737,88.0,94109,Low Risk
2017-07-19,Dragoneats,37.778357,-122.423237,94.0,94102,Moderate Risk
2017-07-19,The Penthouse Club & Steakhouse,37.798217,-122.404214,94.0,94133,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Moderate Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Moderate Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Low Risk
2017-07-20,TSING TAO RESTAURANT,37.781624,-122.492609,78.0,94121,Moderate Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,Low Risk
2017-07-21,Bai Som Thai Kitchen,37.782103,-122.482089,92.0,94121,Low Risk
2017-07-21,Bai Som Thai Kitchen,37.782103,-122.482089,92.0,94121,Low Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,Low Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,Low Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,Moderate Risk
2017-07-21,Bai Som Thai Kitchen,37.782103,-122.482089,92.0,94121,Low Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,High Risk
2017-07-21,Bai Som Thai Kitchen,37.782103,-122.482089,92.0,94121,Low Risk
2017-07-21,EL TORO TAQUERIA,37.763458,-122.421784,81.0,94110,Low Risk
2017-07-24,Stacks Restaurant,37.776623,-122.424787,80.0,94102,Low Risk
2017-07-24,Stacks Restaurant,37.776623,-122.424787,80.0,94102,High Risk
2017-07-24,Stacks Restaurant,37.776623,-122.424787,80.0,94102,Moderate Risk
2017-07-24,TAQUERIA SAN FRANCISCO,37.752908,-122.408013,94.0,94110,Low Risk
2017-07-24,Stacks Restaurant,37.776623,-122.424787,80.0,94102,High Risk
2017-07-24,TAQUERIA SAN FRANCISCO,37.752908,-122.408013,94.0,94110,Low Risk
2017-07-24,TAQUERIA SAN FRANCISCO,37.752908,-122.408013,94.0,94110,Low Risk
2017-07-25,GORDO TAQUERIA #6,37.780517,-122.477804,80.0,94121,High Risk
2017-07-25,Sutter Pub and Restaurant,37.78881,-122.41188,88.0,94102,Moderate Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Moderate Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Low Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Moderate Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Low Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,High Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Low Risk
2017-07-25,GORDO TAQUERIA #6,37.780517,-122.477804,80.0,94121,High Risk
2017-07-25,Sutter Pub and Restaurant,37.78881,-122.41188,88.0,94102,Moderate Risk
2017-07-25,Sutter Pub and Restaurant,37.78881,-122.41188,88.0,94102,Moderate Risk
2017-07-25,GORDO TAQUERIA #6,37.780517,-122.477804,80.0,94121,Low Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Low Risk
2017-07-25,Wild Pepper,37.748813,-122.421569,73.0,94110,Moderate Risk
2017-07-25,GORDO TAQUERIA #6,37.780517,-122.477804,80.0,94121,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Low Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Low Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Moderate Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,High Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Low Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Moderate Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Low Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,High Risk
2017-07-26,Spices Restaurant,37.778382,-122.462787,77.0,94118,Low Risk
2017-07-26,VANIDA THAI KITCHEN,37.742086,-122.498738,65.0,94116,Low Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,Low Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,High Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,Low Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Low Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,High Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,High Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,High Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,Low Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,Moderate Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,High Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,High Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,Moderate Risk
2017-08-01,Gourmet Kitchen,37.795594,-122.408204,94.0,94108,Moderate Risk
2017-08-01,The Deli Lama,37.746322,-122.396793,92.0,94124,Moderate Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Low Risk
2017-08-01,The Deli Lama,37.746322,-122.396793,92.0,94124,Moderate Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Low Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,Moderate Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Moderate Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,High Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Low Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,Moderate Risk
2017-08-01,Gourmet Delight,37.795594,-122.408204,79.0,94108,Low Risk
2017-08-01,Gourmet Kitchen,37.795594,-122.408204,94.0,94108,Low Risk
2017-08-01,Panchitas Restaurant,37.764903,-122.421609,62.0,94103,High Risk
2017-08-01,Golden Gate Dim Sum Seafood,37.782243,-122.479009,63.0,94121,Moderate Risk
2017-08-02,Martita Restaurant,37.714843,-122.44244,81.0,94112,Moderate Risk
2017-08-02,Martita Restaurant,37.714843,-122.44244,81.0,94112,Moderate Risk
2017-08-02,Martita Restaurant,37.714843,-122.44244,81.0,94112,Low Risk
2017-08-02,VENICE PIZZA AND RESTAURANT,37.715315,-122.442007,88.0,94112,Moderate Risk
2017-08-02,VENICE PIZZA AND RESTAURANT,37.715315,-122.442007,88.0,94112,Low Risk
2017-08-02,VENICE PIZZA AND RESTAURANT,37.715315,-122.442007,88.0,94112,Low Risk
2017-08-02,VENICE PIZZA AND RESTAURANT,37.715315,-122.442007,88.0,94112,Moderate Risk
2017-08-02,Martita Restaurant,37.714843,-122.44244,81.0,94112,High Risk
2017-08-02,Martita Restaurant,37.714843,-122.44244,81.0,94112,Low Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,High Risk
2017-08-03,Shanghai China Restaurant,37.773447,-122.418123,71.0,94103,High Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,Moderate Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,Moderate Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,Low Risk
2017-08-03,Shanghai China Restaurant,37.773447,-122.418123,71.0,94103,Moderate Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,Moderate Risk
2017-08-03,Shanghai China Restaurant,37.773447,-122.418123,71.0,94103,High Risk
2017-08-03,Shanghai China Restaurant,37.773447,-122.418123,71.0,94103,Moderate Risk
2017-08-03,Shanghai China Restaurant,37.773447,-122.418123,71.0,94103,High Risk
2017-08-03,TAWAN'S THAI FOOD,37.780834,-122.46659,77.0,94118,Low Risk
2017-08-04,Korean Village Restaurant,37.780712,-122.4687,86.0,94118,Moderate Risk
2017-08-04,Korean Village Restaurant,37.780712,-122.4687,86.0,94118,Low Risk
2017-08-04,Korean Village Restaurant,37.780712,-122.4687,86.0,94118,Low Risk
2017-08-04,Korean Village Restaurant,37.780712,-122.4687,86.0,94118,Low Risk
2017-08-04,Korean Village Restaurant,37.780712,-122.4687,86.0,94118,Moderate Risk
2017-08-07,Castagnola's Restaurant,37.808098,-122.417194,83.0,94133,Low Risk
2017-08-07,Castagnola's Restaurant,37.808098,-122.417194,83.0,94133,Low Risk
2017-08-07,Castagnola's Restaurant,37.808098,-122.417194,83.0,94133,Low Risk
2017-08-07,Castagnola's Restaurant,37.808098,-122.417194,83.0,94133,High Risk
2017-08-07,Castagnola's Restaurant,37.808098,-122.417194,83.0,94133,Moderate Risk
2017-08-08,Henry's Hunan Restaurant,37.722252,-122.436625,77.0,94112,Moderate Risk
2017-08-08,Henry's Hunan Restaurant,37.722252,-122.436625,77.0,94112,Moderate Risk
2017-08-08,Henry's Hunan Restaurant,37.722252,-122.436625,77.0,94112,Moderate Risk
2017-08-08,Henry's Hunan Restaurant,37.722252,-122.436625,77.0,94112,High Risk
2017-08-08,Henry's Hunan Restaurant,37.722252,-122.436625,77.0,94112,Moderate Risk
2017-08-09,New Ocean Seafood & Produce,37.795788,-122.408834,88.0,94133,Low Risk
2017-08-09,New Ocean Seafood & Produce,37.795788,-122.408834,88.0,94133,Low Risk
2017-08-09,New Ocean Seafood & Produce,37.795788,-122.408834,88.0,94133,Low Risk
2017-08-09,New Ocean Seafood & Produce,37.795788,-122.408834,88.0,94133,Low Risk
2017-08-09,New Ocean Seafood & Produce,37.795788,-122.408834,88.0,94133,Moderate Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,Moderate Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,Low Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,High Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,High Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,Moderate Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,Low Risk
2017-08-10,The Sunset's Best Seafood Restaurant,37.742048,-122.499002,67.0,94116,High Risk
2017-08-14,Bayshore Market Deli & Liquor,37.743065,-122.405284,78.0,94124,High Risk
2017-08-14,Bayshore Market Deli & Liquor,37.743065,-122.405284,78.0,94124,Low Risk
2017-08-14,Bayshore Market Deli & Liquor,37.743065,-122.405284,78.0,94124,High Risk
2017-08-14,Bayshore Market Deli & Liquor,37.743065,-122.405284,78.0,94124,Low Risk
2017-08-14,Bayshore Market Deli & Liquor,37.743065,-122.405284,78.0,94124,Moderate Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,Low Risk
2017-08-15,Angkor Borei Restaurant,37.741333,-122.422603,92.0,94110,Low Risk
2017-08-15,Angkor Borei Restaurant,37.741333,-122.422603,92.0,94110,Low Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,Low Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,High Risk
2017-08-15,WILDLIFE CONNECTION ESPRESSO CART,37.73017,-122.502535,90.0,94132,Low Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,Low Risk
2017-08-15,Angkor Borei Restaurant,37.741333,-122.422603,92.0,94110,Low Risk
2017-08-15,OOLA RESTAURANT & BAR,37.78093,-122.402669,83.0,94103,Moderate Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,Moderate Risk
2017-08-15,OOLA RESTAURANT & BAR,37.78093,-122.402669,83.0,94103,High Risk
2017-08-15,Loi's Vietnamese Restaurant,37.763428,-122.481736,81.0,94122,Low Risk
2017-08-15,WILDLIFE CONNECTION ESPRESSO CART,37.73017,-122.502535,90.0,94132,Moderate Risk
2017-08-15,OOLA RESTAURANT & BAR,37.78093,-122.402669,83.0,94103,Moderate Risk
2017-08-15,WILDLIFE CONNECTION ESPRESSO CART,37.73017,-122.502535,90.0,94132,Moderate Risk
2017-08-15,OOLA RESTAURANT & BAR,37.78093,-122.402669,83.0,94103,Low Risk
2017-08-15,Angkor Borei Restaurant,37.741333,-122.422603,92.0,94110,Low Risk
2017-08-16,Red Jade Restaurant,37.766814,-122.428846,80.0,94114,Low Risk
2017-08-16,Red Jade Restaurant,37.766814,-122.428846,80.0,94114,High Risk
2017-08-16,Red Jade Restaurant,37.766814,-122.428846,80.0,94114,Low Risk
2017-08-16,Red Jade Restaurant,37.766814,-122.428846,80.0,94114,High Risk
2017-08-16,Red Jade Restaurant,37.766814,-122.428846,80.0,94114,Low Risk
2017-08-18,Pagan Restaurant,37.781558,-122.493393,85.0,94121,High Risk
2017-08-18,Pagan Restaurant,37.781558,-122.493393,85.0,94121,Low Risk
2017-08-18,Pagan Restaurant,37.781558,-122.493393,85.0,94121,Moderate Risk
2017-08-18,Pagan Restaurant,37.781558,-122.493393,85.0,94121,Low Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,Moderate Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,Low Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,Moderate Risk
2017-08-22,DESTINATION BAKING COMPANY,37.734619,-122.432379,90.0,94131,Low Risk
2017-08-22,DESTINATION BAKING COMPANY,37.734619,-122.432379,90.0,94131,Low Risk
2017-08-22,Hooker's Sweet Treats,37.784869,-122.416078,96.0,94109,Moderate Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,Low Risk
2017-08-22,DESTINATION BAKING COMPANY,37.734619,-122.432379,90.0,94131,Low Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,High Risk
2017-08-22,DESTINATION BAKING COMPANY,37.734619,-122.432379,90.0,94131,Moderate Risk
2017-08-22,THAI TIME RESTAURANT,37.782534,-122.466615,74.0,94118,High Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Low Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Low Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Low Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Low Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Low Risk
2017-08-23,RINCON PERUANO RESTAURANT,37.749128,-122.417402,86.0,94110,Moderate Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,Low Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,Low Risk
2017-08-24,Ninki Sushi Bar & Restaurant,37.742743,-122.481749,78.0,94116,Low Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,High Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,Moderate Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,Moderate Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,Low Risk
2017-08-24,Ninki Sushi Bar & Restaurant,37.742743,-122.481749,78.0,94116,High Risk
2017-08-24,Ninki Sushi Bar & Restaurant,37.742743,-122.481749,78.0,94116,High Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,Low Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,Moderate Risk
2017-08-24,Ninki Sushi Bar & Restaurant,37.742743,-122.481749,78.0,94116,Moderate Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,High Risk
2017-08-24,Cable Car Restaurant,37.803984,-122.415453,76.0,94133,High Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,Moderate Risk
2017-08-24,Ninki Sushi Bar & Restaurant,37.742743,-122.481749,78.0,94116,Low Risk
2017-08-24,ESPERPENTO RESTAURANT,37.755303,-122.420649,77.0,94110,Low Risk
2017-08-29,Mau Restaurant,37.762381,-122.42156,76.0,94110,High Risk
2017-08-29,Mau Restaurant,37.762381,-122.42156,76.0,94110,Moderate Risk
2017-08-29,Mau Restaurant,37.762381,-122.42156,76.0,94110,High Risk
2017-08-29,Mau Restaurant,37.762381,-122.42156,76.0,94110,Low Risk
2017-08-29,Mau Restaurant,37.762381,-122.42156,76.0,94110,Moderate Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-30,HAYSTACK PIZZA RESTAURANT,37.751573,-122.429189,88.0,94114,Low Risk
2017-08-31,WAN KEE RESTAURANT,37.762527,-122.419475,76.0,94110,High Risk
2017-08-31,WAN KEE RESTAURANT,37.762527,-122.419475,76.0,94110,Moderate Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,Low Risk
2017-08-31,Subway,37.784884,-122.409425,94.0,94102,Low Risk
2017-08-31,WAN KEE RESTAURANT,37.762527,-122.419475,76.0,94110,Low Risk
2017-08-31,Subway,37.784884,-122.409425,94.0,94102,Low Risk
2017-08-31,WAN KEE RESTAURANT,37.762527,-122.419475,76.0,94110,Moderate Risk
2017-08-31,WAN KEE RESTAURANT,37.762527,-122.419475,76.0,94110,High Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,Moderate Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,Moderate Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,Low Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,Low Risk
2017-08-31,Subway,37.784884,-122.409425,94.0,94102,Low Risk
2017-08-31,EMPEROR PALACE RESTAURANT,37.777253,-122.464359,79.0,94118,High Risk
2017-09-01,Yuubi Japanese Restaurant,37.777157,-122.464045,81.0,94118,Moderate Risk
2017-09-01,Yuubi Japanese Restaurant,37.777157,-122.464045,81.0,94118,Moderate Risk
2017-09-01,Yuubi Japanese Restaurant,37.777157,-122.464045,81.0,94118,Moderate Risk
2017-09-01,Yuubi Japanese Restaurant,37.777157,-122.464045,81.0,94118,High Risk
2017-09-05,BASIL THAI RESTAURANT & BAR,37.775508,-122.409361,85.0,94103,Moderate Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,Moderate Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,Low Risk
2017-09-05,Brenda's French Soul Food,37.782672,-122.419026,81.0,94102,Moderate Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,Moderate Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,High Risk
2017-09-05,BASIL THAI RESTAURANT & BAR,37.775508,-122.409361,85.0,94103,Moderate Risk
2017-09-05,MARTIN DE PORRES HOUSE OF HOSP,37.766759,-122.407571,84.0,94103,Moderate Risk
2017-09-05,Brenda's French Soul Food,37.782672,-122.419026,81.0,94102,High Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,Moderate Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,High Risk
2017-09-05,BASIL THAI RESTAURANT & BAR,37.775508,-122.409361,85.0,94103,High Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,Moderate Risk
2017-09-05,MARTIN DE PORRES HOUSE OF HOSP,37.766759,-122.407571,84.0,94103,Moderate Risk
2017-09-05,IMPERIAL GARDEN SEAFOOD RESTAURANT,37.728458,-122.403991,73.0,94134,Low Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,Low Risk
2017-09-05,MARTIN DE PORRES HOUSE OF HOSP,37.766759,-122.407571,84.0,94103,Moderate Risk
2017-09-05,Brenda's French Soul Food,37.782672,-122.419026,81.0,94102,Low Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,High Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,Low Risk
2017-09-05,MARTIN DE PORRES HOUSE OF HOSP,37.766759,-122.407571,84.0,94103,Moderate Risk
2017-09-05,New Mings Restaurant,37.787148,-122.400822,74.0,94105,Moderate Risk
2017-09-05,Brenda's French Soul Food,37.782672,-122.419026,81.0,94102,Low Risk
